Order Date,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Month,Profit Margin
2014-04-12,KN-16450,Corporate,West,Technology,Phones,1075.088,14,94.0702,2014-04,0.08750000000000001
2014-04-12,KN-16450,Corporate,West,Technology,Phones,438.368,4,38.3572,2014-04,0.0875
2014-04-12,KN-16450,Corporate,West,Office Supplies,Binders,18.088,7,6.5569,2014-04,0.3625
2014-04-12,KN-16450,Corporate,West,Furniture,Bookcases,308.499,3,-18.147,2014-04,-0.0588235294117647
,IG-15085,Consumer,South,Office Supplies,Art,13.36,4,4.1416,,0.31000000000000005
,IG-15085,Consumer,South,Office Supplies,Paper,39.96,2,18.7812,,0.47
,IG-15085,Consumer,South,Office Supplies,Binders,145.85,5,70.008,,0.48
,JS-15595,Corporate,South,Technology,Phones,783.96,5,78.396,,0.09999999999999999
2015-11-01,GA-14725,Consumer,West,Office Supplies,Art,7.88,1,1.773,2015-11,0.22499999999999998
2017-11-03,DL-13330,Consumer,West,Furniture,Furnishings,41.37,3,17.3754,2017-11,0.42
2015-05-12,CS-12505,Consumer,West,Office Supplies,Paper,12.84,3,5.778,2015-05,0.44999999999999996
2015-05-12,CS-12505,Consumer,West,Office Supplies,Paper,25.68,6,11.556,2015-05,0.44999999999999996
2015-09-07,CC-12145,Consumer,Central,Furniture,Chairs,47.516,2,-2.0364,2015-09,-0.04285714285714286
,MH-18025,Consumer,West,Office Supplies,Fasteners,9.42,2,0.471,,0.049999999999999996
,MH-18025,Consumer,West,Office Supplies,Paper,12.96,2,6.2208,,0.4799999999999999
,MH-18025,Consumer,West,Furniture,Bookcases,704.9,5,56.392,,0.08
,MH-18025,Consumer,West,Furniture,Chairs,561.568,2,28.0784,,0.049999999999999996
,MP-18175,Home Office,Central,Office Supplies,Paper,179.82,9,84.5154,,0.47000000000000003
,MP-18175,Home Office,Central,Furniture,Furnishings,185.58,6,76.0878,,0.41
,MP-18175,Home Office,Central,Furniture,Tables,214.11,3,36.3987,,0.16999999999999998
,MP-18175,Home Office,Central,Technology,Accessories,999.96,4,229.9908,,0.23
,MP-18175,Home Office,Central,Furniture,Tables,653.55,3,111.1035,,0.17
2015-09-01,DR-12940,Home Office,East,Office Supplies,Binders,114.6,5,51.57,2015-09,0.45
2015-09-01,DR-12940,Home Office,East,Furniture,Chairs,60.74,1,15.185,2015-09,0.25
2015-09-01,DR-12940,Home Office,East,Furniture,Furnishings,124.36,2,27.3592,2015-09,0.22
2015-09-01,DR-12940,Home Office,East,Office Supplies,Storage,1088.76,6,315.7404,2015-09,0.29000000000000004
2016-05-05,DM-13015,Consumer,West,Office Supplies,Binders,6.72,5,2.352,2016-05,0.35
2016-05-05,DM-13015,Consumer,West,Furniture,Tables,298.776,3,7.4694,2016-05,0.025
,BD-11620,Consumer,West,Technology,Phones,302.376,3,22.6782,,0.07500000000000001
,DC-12850,Consumer,Central,Office Supplies,Art,8.928,2,0.558,,0.0625
,DC-12850,Consumer,Central,Office Supplies,Storage,47.584,2,-2.974,,-0.0625
,MT-18070,Home Office,Central,Office Supplies,Paper,33.792,8,10.56,,0.3125
,MT-18070,Home Office,Central,Furniture,Bookcases,300.5328,2,-97.2312,,-0.3235294117647059
,MT-18070,Home Office,Central,Office Supplies,Binders,2.724,2,-4.3584,,-1.5999999999999996
,MT-18070,Home Office,Central,Office Supplies,Envelopes,3.264,2,1.1016,,0.3375
,MJ-17740,Consumer,East,Office Supplies,Paper,108.336,6,37.9176,,0.35000000000000003
,MJ-17740,Consumer,East,Office Supplies,Storage,55.92,5,6.291,,0.1125
,MJ-17740,Consumer,East,Office Supplies,Paper,78.304,2,29.364,,0.375
2014-11-01,ND-18370,Consumer,West,Office Supplies,Storage,443.92,5,-94.333,2014-11,-0.2125
2014-11-01,ND-18370,Consumer,West,Technology,Phones,155.976,3,54.5916,2014-11,0.35
,CA-11965,Corporate,South,Office Supplies,Art,15.47,7,4.1769,,0.26999999999999996
,CA-11965,Corporate,South,Office Supplies,Binders,7.16,2,3.4368,,0.48
2017-11-11,GA-14725,Consumer,West,Office Supplies,Appliances,10.89,1,2.8314,2017-11,0.25999999999999995
2017-11-11,GA-14725,Consumer,West,Office Supplies,Paper,19.44,3,9.3312,2017-11,0.48000000000000004
2017-11-11,GA-14725,Consumer,West,Office Supplies,Binders,121.6,5,39.52,2017-11,0.32500000000000007
2016-06-09,TC-21295,Consumer,South,Technology,Machines,695.7,2,-27.828,2016-06,-0.039999999999999994
2015-09-03,JB-15400,Corporate,East,Office Supplies,Storage,120.33,1,31.2858,2015-09,0.26
,CK-12325,Home Office,South,Furniture,Chairs,1139.92,4,284.98,,0.25
,RL-19615,Consumer,South,Office Supplies,Paper,229.544,7,83.2097,,0.3625
,AC-10660,Consumer,Central,Office Supplies,Storage,143.728,2,-32.3388,,-0.22499999999999998
,BH-11710,Consumer,East,Technology,Accessories,36.048,3,-0.9012,,-0.024999999999999998
,BG-11695,Corporate,Central,Furniture,Chairs,845.488,8,-12.0784,,-0.014285714285714285
,XP-21865,Consumer,East,Office Supplies,Art,50.94,3,14.2632,,0.28
2017-09-10,SN-20560,Home Office,Central,Office Supplies,Binders,762.594,3,-1143.891,2017-09,-1.5
2017-04-08,DM-13345,Corporate,South,Furniture,Furnishings,56.28,6,15.7584,2017-04,0.27999999999999997
2017-04-08,DM-13345,Corporate,South,Office Supplies,Binders,2690.97,3,1264.7559,2017-04,0.4700000000000001
,AJ-10780,Corporate,South,Office Supplies,Binders,7.434,6,-5.6994,,-0.7666666666666666
2016-06-02,KC-16255,Corporate,East,Office Supplies,Storage,64.784,1,-12.9568,2016-06,-0.19999999999999998
,VF-21715,Home Office,Central,Office Supplies,Paper,28.16,4,13.2352,,0.47000000000000003
,SV-20935,Consumer,East,Furniture,Furnishings,14.98,1,6.8908,,0.45999999999999996
,SV-20935,Consumer,East,Furniture,Furnishings,20.32,4,6.9088,,0.34
,EM-13810,Corporate,East,Office Supplies,Storage,40.29,3,10.4754,,0.26
,RB-19360,Consumer,Central,Office Supplies,Labels,20.23,7,9.5081,,0.47000000000000003
,DJ-13510,Corporate,West,Furniture,Chairs,1603.136,4,100.196,,0.0625
,CC-12370,Consumer,South,Furniture,Chairs,225.296,2,22.5296,,0.09999999999999999
,SC-20380,Consumer,South,Technology,Accessories,67.8,4,4.068,,0.06
,SC-20380,Consumer,South,Technology,Phones,377.97,3,98.2722,,0.25999999999999995
,SC-20380,Consumer,South,Furniture,Bookcases,1628.82,9,374.6286,,0.23
,SC-20380,Consumer,South,Office Supplies,Paper,286.93,7,140.5957,,0.49
2017-08-12,RH-19495,Consumer,South,Office Supplies,Paper,20.736,4,7.2576,2017-08,0.35
,JK-15370,Consumer,West,Office Supplies,Storage,31.44,3,8.4888,,0.26999999999999996
,JK-15370,Consumer,West,Office Supplies,Appliances,83.79,7,22.6233,,0.26999999999999996
,JK-15370,Consumer,West,Office Supplies,Art,59.52,3,15.4752,,0.25999999999999995
,JK-15370,Consumer,West,Office Supplies,Supplies,31.92,4,9.2568,,0.29
2016-11-10,AF-10885,Consumer,East,Office Supplies,Supplies,14.72,5,-3.312,2016-11,-0.22499999999999998
2016-11-10,AF-10885,Consumer,East,Office Supplies,Storage,38.976,3,-2.436,2016-11,-0.0625
2017-06-12,LC-16885,Consumer,South,Furniture,Furnishings,17.088,2,1.068,2017-06,0.0625
,BF-11275,Corporate,West,Office Supplies,Paper,74.352,3,23.235,,0.3125
,BF-11275,Corporate,West,Furniture,Chairs,314.352,3,-35.3646,,-0.11250000000000002
,SC-20800,Consumer,West,Office Supplies,Art,4.26,1,1.7466,,0.41000000000000003
,SW-20275,Consumer,West,Office Supplies,Storage,811.28,8,24.3384,,0.030000000000000002
,MC-17845,Consumer,East,Office Supplies,Fasteners,6.03,3,2.9547,,0.48999999999999994
,TD-20995,Consumer,West,Furniture,Chairs,153.568,2,-5.7588,,-0.0375
,TD-20995,Consumer,West,Furniture,Chairs,1013.488,7,76.0116,,0.075
,Dp-13240,Home Office,East,Office Supplies,Envelopes,52.34,2,24.5998,,0.4699999999999999
,Dp-13240,Home Office,East,Office Supplies,Art,4.66,2,1.3514,,0.29
,Dp-13240,Home Office,East,Technology,Accessories,254.97,3,91.7892,,0.36
,SD-20485,Home Office,East,Office Supplies,Binders,25.44,6,12.72,,0.5
,SD-20485,Home Office,East,Office Supplies,Supplies,27.93,3,8.0997,,0.29000000000000004
,TM-21010,Consumer,Central,Office Supplies,Binders,8.85,5,-13.7175,,-1.55
2016-11-11,BK-11260,Consumer,West,Furniture,Furnishings,6.96,4,2.2272,2016-11,0.32
,JF-15490,Consumer,West,Office Supplies,Binders,17.456,2,5.8914,,0.3375
,EP-13915,Consumer,West,Furniture,Chairs,307.92,5,-34.641,,-0.11249999999999999
,EP-13915,Consumer,West,Office Supplies,Art,6.63,3,1.7901,,0.27
,EP-13915,Consumer,West,Office Supplies,Paper,12.96,2,6.2208,,0.4799999999999999
,EP-13915,Consumer,West,Office Supplies,Paper,32.4,5,15.552,,0.48
2017-11-02,KH-16630,Corporate,West,Office Supplies,Paper,23.85,5,10.7325,2017-11,0.44999999999999996
,HG-14845,Consumer,South,Furniture,Chairs,51.96,2,12.99,,0.25
,HG-14845,Consumer,South,Office Supplies,Binders,17.94,3,8.6112,,0.48
,JC-16105,Corporate,East,Office Supplies,Paper,11.56,2,5.6644,,0.48999999999999994
,JC-16105,Corporate,East,Office Supplies,Paper,26.4,5,11.88,,0.45000000000000007
,JC-16105,Corporate,East,Furniture,Furnishings,69.08,11,29.0136,,0.42000000000000004
,JC-16105,Corporate,East,Technology,Phones,35.88,3,10.0464,,0.27999999999999997
,KM-16720,Consumer,East,Office Supplies,Art,49.65,5,20.853,,0.42000000000000004
2016-01-04,EB-13975,Corporate,South,Technology,Copiers,959.968,4,119.996,2016-01,0.125
,PW-19240,Consumer,Central,Furniture,Chairs,408.422,2,-5.8346,,-0.014285714285714285
2015-09-12,PG-18895,Consumer,East,Technology,Copiers,479.984,2,59.998,2015-09,0.125
2015-09-12,PG-18895,Consumer,East,Office Supplies,Labels,12.6,4,6.048,2015-09,0.48000000000000004
2017-09-11,DB-12910,Home Office,South,Office Supplies,Paper,184.66,7,84.9436,2017-09,0.46
2016-06-12,CR-12730,Consumer,Central,Office Supplies,Paper,23.12,5,8.381,2016-06,0.3625
,KH-16330,Corporate,Central,Office Supplies,Paper,37.464,7,12.1758,,0.325
,KH-16330,Corporate,Central,Furniture,Chairs,539.658,3,-7.7094,,-0.014285714285714285
,CS-12400,Home Office,West,Office Supplies,Storage,310.12,2,80.6312,,0.26
2017-11-03,DL-12925,Consumer,Central,Office Supplies,Paper,8.56,2,3.852,2017-11,0.44999999999999996
2017-11-03,DL-12925,Consumer,Central,Office Supplies,Storage,52.4,5,14.148,2017-11,0.27
2017-11-03,DL-12925,Consumer,Central,Office Supplies,Labels,14.94,3,6.8724,2017-11,0.46
,ME-17725,Consumer,West,Office Supplies,Fasteners,11.22,3,0.2244,,0.019999999999999997
2015-11-05,VD-21670,Consumer,South,Office Supplies,Appliances,387.136,4,24.196,2015-11,0.0625
,CK-12205,Consumer,East,Office Supplies,Envelopes,41.4,5,19.458,,0.47
,CK-12205,Consumer,East,Office Supplies,Art,35.0,4,10.5,,0.3
,CK-12205,Consumer,East,Office Supplies,Binders,39.552,3,14.3376,,0.3625
2015-10-12,DL-12925,Consumer,Central,Technology,Phones,135.72,3,35.2872,2015-10,0.26
2015-10-12,DL-12925,Consumer,Central,Office Supplies,Binders,12.56,2,5.652,2015-10,0.45
2015-10-12,DL-12925,Consumer,Central,Technology,Phones,263.96,4,71.2692,2015-10,0.27
,SE-20110,Consumer,Central,Office Supplies,Art,5.952,1,0.372,,0.0625
,LS-17200,Corporate,East,Office Supplies,Fasteners,15.8,5,2.37,,0.15
,LS-17200,Corporate,East,Furniture,Furnishings,14.368,2,3.9512,,0.275
,LS-17200,Corporate,East,Furniture,Furnishings,70.448,7,12.3284,,0.17500000000000002
,MM-17920,Consumer,West,Office Supplies,Storage,129.3,2,6.465,,0.049999999999999996
,DB-13270,Home Office,Central,Office Supplies,Binders,3.882,3,-5.823,,-1.5
,RW-19630,Corporate,Central,Office Supplies,Fasteners,6.08,1,3.04,,0.5
2014-09-02,JM-16195,Consumer,East,Office Supplies,Appliances,19.9,1,8.955,2014-09,0.45
2014-09-02,JM-16195,Consumer,East,Furniture,Furnishings,70.71,1,4.9497,2014-09,0.07
2017-07-10,BP-11155,Consumer,South,Furniture,Furnishings,18.84,3,7.9128,2017-07,0.42
2017-06-04,CT-11995,Consumer,Central,Office Supplies,Art,8.64,3,2.5056,2017-06,0.29
,TH-21550,Home Office,South,Office Supplies,Binders,1633.188,4,-1306.5504,,-0.8
,ME-17320,Home Office,Central,Furniture,Furnishings,19.76,4,8.2992,,0.42
2015-08-08,TT-21220,Consumer,West,Office Supplies,Binders,6.608,2,2.2302,2015-08,0.3375
2015-08-08,TT-21220,Consumer,West,Office Supplies,Binders,7.28,2,2.73,2015-08,0.375
2015-08-08,TT-21220,Consumer,West,Furniture,Chairs,144.784,1,10.8588,2015-08,0.07500000000000001
2016-12-06,GT-14710,Consumer,West,Technology,Phones,156.792,1,13.7193,2016-12,0.08750000000000001
2016-12-06,GT-14710,Consumer,West,Technology,Phones,431.976,3,26.9985,2016-12,0.0625
2016-12-06,GT-14710,Consumer,West,Office Supplies,Envelopes,35.89,1,16.1505,2016-12,0.45
2016-12-06,GT-14710,Consumer,West,Office Supplies,Binders,47.208,7,15.3426,2016-12,0.325
2016-12-06,GT-14710,Consumer,West,Office Supplies,Paper,248.08,7,116.5976,2016-12,0.47
2016-12-06,GT-14710,Consumer,West,Office Supplies,Paper,189.7,5,89.159,2016-12,0.4700000000000001
2016-12-06,GT-14710,Consumer,West,Office Supplies,Binders,59.808,3,19.4376,2016-12,0.325
,JD-16150,Corporate,Central,Furniture,Chairs,90.99,1,14.5584,,0.16
,JD-16150,Corporate,Central,Furniture,Chairs,1526.56,7,427.4368,,0.28
,JD-16150,Corporate,Central,Furniture,Chairs,368.97,3,40.5867,,0.10999999999999999
,MC-18100,Consumer,West,Office Supplies,Storage,305.01,9,76.2525,,0.25
,MC-18100,Consumer,West,Furniture,Furnishings,18.7,1,7.106,,0.38
2016-11-04,LH-17020,Consumer,West,Furniture,Furnishings,38.29,7,16.4647,2016-11,0.43000000000000005
,MP-18175,Home Office,West,Furniture,Furnishings,26.25,3,11.025,,0.42000000000000004
,MP-18175,Home Office,West,Office Supplies,Binders,64.96,14,22.736,,0.35000000000000003
,MP-18175,Home Office,West,Office Supplies,Envelopes,43.7,5,20.539,,0.47000000000000003
2017-11-12,EM-14140,Home Office,West,Technology,Accessories,41.6,4,13.0,2017-11,0.3125
2017-11-12,EM-14140,Home Office,West,Office Supplies,Paper,23.12,5,8.381,2017-11,0.3625
2017-11-12,EM-14140,Home Office,West,Furniture,Chairs,113.888,2,9.9652,2017-11,0.0875
2017-11-12,EM-14140,Home Office,West,Furniture,Furnishings,113.568,2,-5.6784,2017-11,-0.05
2017-11-12,EM-14140,Home Office,West,Technology,Phones,7.92,2,0.693,2017-11,0.0875
2017-11-12,EM-14140,Home Office,West,Technology,Phones,671.984,2,50.3988,2017-11,0.075
,GG-14650,Corporate,East,Technology,Phones,39.99,1,11.5971,,0.29
,MA-17995,Home Office,East,Furniture,Chairs,191.646,3,31.941,,0.16666666666666669
2017-05-04,SH-20395,Consumer,East,Office Supplies,Binders,2.313,1,-1.9275,2017-05,-0.8333333333333333
,KT-16465,Consumer,West,Office Supplies,Binders,19.936,4,7.2268,,0.3625
,KT-16465,Consumer,West,Office Supplies,Fasteners,45.92,4,21.5824,,0.47
,PO-19180,Home Office,West,Office Supplies,Paper,20.34,3,9.3564,,0.46
,PO-19180,Home Office,West,Office Supplies,Labels,39.28,8,19.2472,,0.49
,AY-10555,Corporate,West,Furniture,Chairs,81.568,2,9.1764,,0.11249999999999999
,AY-10555,Corporate,West,Furniture,Chairs,97.184,2,6.074,,0.0625
,AY-10555,Corporate,West,Office Supplies,Binders,24.32,5,8.208,,0.3375
,AY-10555,Corporate,West,Furniture,Furnishings,18.96,2,7.584,,0.39999999999999997
,Co-12640,Consumer,Central,Furniture,Furnishings,32.952,6,-19.7712,,-0.6000000000000001
,Co-12640,Consumer,Central,Office Supplies,Storage,30.016,4,3.0016,,0.1
2017-11-06,JF-15565,Consumer,South,Office Supplies,Appliances,499.584,3,43.7136,2017-11,0.0875
2017-11-06,JF-15565,Consumer,South,Office Supplies,Paper,31.104,6,10.8864,2017-11,0.35000000000000003
2017-11-06,JF-15565,Consumer,South,Office Supplies,Binders,13.272,8,-10.6176,2017-11,-0.7999999999999999
2017-11-06,JF-15565,Consumer,South,Furniture,Furnishings,28.272,2,6.3612,2017-11,0.225
2017-11-06,JF-15565,Consumer,South,Office Supplies,Storage,259.136,4,-51.8272,2017-11,-0.19999999999999998
,AR-10510,Consumer,Central,Office Supplies,Binders,10.8,5,5.184,,0.48
2015-05-07,AG-10675,Consumer,Central,Furniture,Tables,244.006,2,-31.3722,2015-05,-0.12857142857142856
2015-05-07,AG-10675,Consumer,Central,Office Supplies,Paper,15.936,4,5.3784,2015-05,0.3375
2017-12-04,DV-13045,Corporate,East,Furniture,Chairs,188.552,7,-2.6936,2017-12,-0.014285714285714287
2017-10-03,HL-15040,Consumer,East,Office Supplies,Storage,22.58,2,5.8708,2017-10,0.26
,ND-18370,Consumer,South,Furniture,Chairs,545.94,6,87.3504,,0.15999999999999998
2015-06-12,GB-14575,Consumer,East,Office Supplies,Paper,20.736,4,7.2576,2015-06,0.35
2015-06-12,GB-14575,Consumer,East,Furniture,Furnishings,43.296,2,4.3296,2015-06,0.1
2014-07-12,CL-12565,Consumer,West,Furniture,Chairs,123.136,4,13.8528,2014-07,0.1125
2014-07-12,CL-12565,Consumer,West,Office Supplies,Binders,11.264,4,3.8016,2014-07,0.3375
2014-12-06,RC-19960,Consumer,West,Office Supplies,Storage,53.424,3,4.6746,2014-12,0.0875
2014-12-06,RC-19960,Consumer,West,Furniture,Tables,275.49,1,-170.8038,2014-12,-0.62
,JB-16045,Home Office,South,Furniture,Furnishings,24.96,4,6.24,,0.25
,JB-16045,Home Office,South,Office Supplies,Paper,19.36,2,9.2928,,0.48
,JB-16045,Home Office,South,Office Supplies,Storage,1267.65,9,152.118,,0.11999999999999998
,MC-17635,Corporate,West,Technology,Accessories,12.99,1,0.7794,,0.06
,MC-17635,Corporate,West,Office Supplies,Binders,18.56,4,6.496,,0.35000000000000003
,MC-17635,Corporate,West,Office Supplies,Storage,449.15,5,8.983,,0.020000000000000004
,MC-17635,Corporate,West,Office Supplies,Binders,31.248,7,10.9368,,0.35
2016-10-02,TT-21265,Corporate,East,Office Supplies,Appliances,61.44,3,16.5888,2016-10,0.27
2017-03-11,MJ-17740,Consumer,Central,Office Supplies,Binders,895.92,4,421.0824,2017-03,0.47000000000000003
2016-09-09,AT-10735,Consumer,West,Office Supplies,Binders,55.36,4,18.684,2016-09,0.3375
,PB-19150,Consumer,West,Office Supplies,Storage,55.92,5,6.291,,0.1125
,NW-18400,Consumer,East,Office Supplies,Envelopes,24.896,4,8.4024,,0.33749999999999997
,NW-18400,Consumer,East,Furniture,Furnishings,3.984,1,0.6474,,0.1625
,NW-18400,Consumer,East,Technology,Accessories,95.968,4,28.7904,,0.3
,NW-18400,Consumer,East,Technology,Machines,206.991,3,-172.4925,,-0.8333333333333333
,NW-18400,Consumer,East,Office Supplies,Appliances,44.416,2,3.8864,,0.08750000000000001
,NW-18400,Consumer,East,Office Supplies,Binders,9.006,2,-7.2048,,-0.7999999999999999
2015-07-05,VP-21730,Home Office,Central,Office Supplies,Binders,19.0,5,8.93,2015-07,0.47
,RD-19810,Home Office,East,Office Supplies,Binders,33.376,4,10.43,,0.3125
2016-09-08,MG-17875,Home Office,East,Office Supplies,Appliances,207.48,1,62.244,2016-09,0.3
,PA-19060,Home Office,Central,Office Supplies,Binders,91.68,3,45.84,,0.5
,CR-12730,Consumer,East,Office Supplies,Appliances,904.9,5,253.372,,0.28
,AA-10375,Consumer,West,Office Supplies,Binders,34.272,3,11.1384,,0.325
2016-12-05,JG-15160,Consumer,South,Furniture,Furnishings,191.82,3,74.8098,2016-12,0.39
,RR-19525,Corporate,East,Office Supplies,Appliances,243.88,5,27.4365,,0.1125
,SR-20425,Home Office,West,Office Supplies,Binders,12.03,5,-9.223,,-0.7666666666666667
,SR-20425,Home Office,West,Technology,Machines,2549.985,5,-3399.98,,-1.3333333333333333
,SR-20425,Home Office,West,Office Supplies,Binders,21.594,2,-15.8356,,-0.7333333333333333
,SR-20425,Home Office,West,Office Supplies,Binders,8.964,6,-6.5736,,-0.7333333333333333
,SR-20425,Home Office,West,Office Supplies,Paper,20.736,4,7.2576,,0.35
,LS-16975,Home Office,East,Furniture,Tables,344.22,2,-103.266,,-0.3
,MH-18115,Home Office,Central,Office Supplies,Storage,727.296,8,-172.7328,,-0.2375
,MH-18115,Home Office,Central,Furniture,Furnishings,22.608,3,-10.1736,,-0.45
,MH-18115,Home Office,Central,Technology,Accessories,666.4,7,-33.32,,-0.05
2015-11-08,SC-20095,Consumer,West,Office Supplies,Fasteners,5.04,3,0.2016,2015-11,0.04
2015-11-08,SC-20095,Consumer,West,Office Supplies,Paper,92.94,3,41.823,2015-11,0.45
2015-11-08,SC-20095,Consumer,West,Furniture,Furnishings,66.69,3,22.0077,2015-11,0.33
2015-11-08,SC-20095,Consumer,West,Office Supplies,Binders,91.68,5,28.65,2015-11,0.31249999999999994
,JB-16000,Consumer,Central,Furniture,Bookcases,327.7328,2,-14.4588,,-0.04411764705882353
2015-11-08,AC-10450,Consumer,East,Office Supplies,Binders,52.272,11,17.6418,2015-11,0.3375
2015-11-08,AC-10450,Consumer,East,Office Supplies,Paper,17.94,3,8.073,2015-11,0.45
,MO-17800,Home Office,East,Furniture,Furnishings,254.352,3,0.0,,0.0
,RB-19645,Corporate,West,Office Supplies,Binders,8.288,2,2.6936,,0.325
,AI-10855,Consumer,South,Furniture,Chairs,504.9,5,80.784,,0.16000000000000003
,DR-12880,Corporate,West,Technology,Phones,403.168,4,25.198,,0.0625
,DM-12955,Corporate,Central,Furniture,Bookcases,194.32,4,31.0912,,0.16
,DM-12955,Corporate,Central,Office Supplies,Art,25.99,1,7.5371,,0.29
